"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Memory Workload Analysis","Mem Busy","%","26.60",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Memory Workload Analysis","Max Bandwidth","%","42.72",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Memory Workload Analysis","L1/TEX Hit Rate","%","0.00",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Memory Workload Analysis","L2 Persisting Size","Mbyte","24.87",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Memory Workload Analysis","L2 Compression Ratio","%","0",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Memory Workload Analysis","L2 Compression Input Sectors","sector","2013",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Memory Workload Analysis","L2 Hit Rate","%","0.01",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Memory Workload Analysis","Mem Pipes Busy","%","47.63",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","MemoryWorkloadAnalysis_Chart","","","","MemoryL2Compression","OPT","Out of the 64416.0 bytes sent to the L2 Compression unit only 0.00% were successfully compressed. To increase this success rate, consider marking only those memory regions as compressible that contain the most zero values and/or expose the most homogeneous values.","global","42.58"
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","MemoryWorkloadAnalysis_Chart","","","","MemoryL2Compression","OPT","The access patterns for writes to compressible memory are not well suited for the L2 Compression unit. As a consequence, 2013.0x the data written to the L2 cache has to be communicated to the L2 Compression unit. Try maximizing local coherence for the write operations to compressible memory. For example, avoid writes with large strides as they lead to partial accesses to many L2 cache lines. Instead, try accessing fewer overall cache lines by modifying many values per cache line with each warp's execution of a write operation.","global","42.58"
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from DRAM might not be optimal. On average, only 32.0 of the 32 bytes transmitted per sector are utilized by each thread. This applies to the 100.0% of sectors missed in L2. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","8.808e-05"
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Scheduler Statistics","One or More Eligible","%","65.21",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Scheduler Statistics","Issued Warp Per Scheduler","","0.65",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Scheduler Statistics","No Eligible","%","34.79",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Scheduler Statistics","Active Warps Per Scheduler","warp","12.41",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Scheduler Statistics","Eligible Warps Per Scheduler","warp","2.21",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","19.03",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","19.03",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Warp State Statistics","Avg. Active Threads Per Warp","","32.00",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31.02",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this workload spends 9.2 cycles being stalled waiting for a scoreboard dependency on a L1TEX (local, global, surface, texture) operation. Find the instruction producing the data being waited upon to identify the culprit. To reduce the number of cycles waiting on L1TEX data accesses verify the memory access patterns are optimal for the target architecture, attempt to increase cache hit rates by increasing data locality (coalescing), or by changing the cache configuration. Consider moving frequently used data to shared memory. This stall type represents about 48.5% of the total average of 19.0 cycles between issuing two instructions.","local","48.47"
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","214449.15",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Instruction Statistics","Executed Instructions","inst","126953894",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","214449.15",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Instruction Statistics","Issued Instructions","inst","126953894",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","Block Size","","256",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","Cluster Scheduling Policy","","PolicySpread",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","Cluster Size","","0",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","Grid Size","","244141",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","Preferred Cluster Size","","0",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","Registers Per Thread","register/thread","30",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","Shared Memory Configuration Size","Kbyte","32.77",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","# SMs","SM","148",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","Stack Size","","1024",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","Threads","thread","62500096",
"8","23156","e2e_scan_130native","127.0.0.1","scan_needle(const unsigned char *, unsigned long, const unsigned char *, unsigned int, unsigned char, unsigned int, unsigned long long *)","1","7","(256, 1, 1)","(244141, 1, 1)","0","10.3","Launch Statistics","# TPCs","","74",
